intersection_name,intersection_type,scenario,ped_estimation_type,lighting_cmf,twltl_cmf,bulbout_cmf,signal_cmf,school_cmf,pedvol,nlanes,aadt_maj,aadt_minor,nbi_mv,nbi_sv,nbi_all,nped_base,cmf_veh,cmf_ped,ped_factor,pred_veh,pred_ped,long_run_ped_prob,years,long_run_ped_percent
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7059436353393631,58,70.59
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7120841366529984,59,71.21
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7180964116776831,60,71.81
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7239831380418938,61,72.4
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7297469374597207,62,72.97
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7353903768984751,63,73.54
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7409159697219144,64,74.09
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7463261768095948,65,74.63
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7516234076528493,66,75.16
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7568100214278788,67,75.68
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7618883280464364,68,76.19
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7668605891845693,69,76.69
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7717290192898809,70,77.17
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7764957865677564,71,77.65
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7811630139469958,72,78.12
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7857327800252825,73,78.57
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.7902071199949077,74,79.02
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.794588026549164,75,79.46
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.798877450769813,76,79.89
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8030773029960178,77,80.31
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8071894536751336,78,80.72
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8112157341957302,79,81.12
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8151579377032199,80,81.52
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8190178198984526,81,81.9
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8227970998196361,82,82.28
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8264974606079267,83,82.65
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8301205502570341,84,83.01
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8336679823471717,85,83.37
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8371413367636814,86,83.71
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8405421604006519,87,84.05
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8438719678498438,88,84.39
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8471322420752283,89,84.71
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8503244350734409,90,85.03
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.853449968520443,91,85.34
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8565102344046793,92,85.65
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8595065956470151,93,85.95
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8624403867077264,94,86.24
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8653129141808155,95,86.53
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8681254573759165,96,86.81
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8708792688880489,97,87.09
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8735755751554732,98,87.36
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8762155770058985,99,87.62
Agate & 4th,4sg,After - Direct,direct,true,true,false,false,false,145.32,5,11000,1386.0,1.879314047194549,0.14530362123338905,2.024617668427938,0.021103169198033497,0.8372,1.0,,1.6950099120078699,0.021103169198033497,0.8788004501912828,100,87.88
